latitude,longitude,GG
29.39182484,80.65701102,0
29.54690958,80.57599486,0
29.37707437,80.81785907,0
29.18626412,80.64435868,0
29.20162942,80.60221016,0
28.73603586,80.36559619,0
29.0070008,81.05650185,0
28.62670481,81.19449169,0
28.69169507,80.79942305,0
29.01136084,80.67301457,0
28.83820181,80.36583935,0
29.09592874,80.1723512,0
28.90812037,80.30582789,0
29.19830174,80.44044324,0
29.17940186,80.83314263,0
28.8649827,80.73643747,0
28.57862149,80.95604765,0
29.31255281,80.41787851,0
29.08390757,80.91122261,0
29.16922539,80.55402162,0
28.95270403,80.55533458,0
29.02194013,80.59159002,0
28.85124054,80.30526802,0
28.82775613,80.71133102,0
29.27020649,80.36952868,0
29.2579145,80.42437483,0
29.23798196,80.32062357,0
28.63357914,80.86272133,0
28.80158755,80.72478394,0
29.03213678,80.17582431,0
28.84938788,80.77233152,0
29.12722664,80.76246836,0
28.69081414,81.20457642,0
29.00187127,81.10750536,0
28.77559918,80.92177917,0
29.0728323,81.06349311,0
29.226782,80.84748935,0
29.13325554,80.26606896,0
28.83327173,81.19650181,0
28.64789514,80.83713919,0
29.1493183,80.99214602,0
29.02977066,81.13304993,0
28.8338282,80.75513806,0
28.79708249,80.75526577,0
28.86894125,80.8886791,0
28.89964764,80.85556294,0
28.58606003,80.84791126,0
29.25384442,80.45550205,0
28.78916648,80.74154653,0
28.64476034,81.00084728,0
28.86746086,81.0121121,0
28.9421221,80.41703066,0
29.27369212,80.80027258,0
28.71744205,80.36179359,0
29.18075051,80.98067579,0
29.04705577,80.35159239,0
29.20736166,80.74087598,0
29.21777466,80.67044979,0
29.26269703,80.73184775,0
29.01697314,80.28266936,0
29.16467942,80.48168945,0
29.18796164,80.65730819,0
29.05824967,80.9892326,0
29.07941882,80.47984695,0
29.20244519,80.47682288,0
28.94034422,80.61963567,0
29.06892125,80.77423569,0
29.21070276,80.38532469,0
28.8205631,81.00300674,0
29.28872165,80.34653586,0
29.0802052,80.20601953,0
28.67001872,80.9927804,0
29.22313755,80.8930863,0
29.15798627,80.3181311,0
29.0708506,80.65840504,0
28.98729115,80.36661932,0
29.20332667,80.9172266,0
29.20911079,80.82447234,0
29.16229942,80.76801429,0
28.84204961,80.77108105,0
28.60426726,81.19439712,0
29.07200573,80.34224982,0
29.26130064,80.51540921,0
28.89412822,80.40891644,0
28.84649521,80.77221139,0
29.00508224,80.78222212,0
29.02873982,81.09991469,0
29.16219944,80.59465358,0
28.76908557,81.16200112,0
28.93129668,80.47819322,0
29.26282684,80.85000482,0
28.88312494,80.78422944,0
28.73913961,80.96445784,0
29.31340412,80.73414411,0
29.14955592,80.86140977,0
28.99085684,80.46498934,0
29.27916543,80.49776556,0
29.07884838,80.47010967,0
29.179687,80.88254603,0
28.94391832,80.73518822,0
29.18600942,80.46204911,0
29.10899852,80.50872771,0
28.70669233,80.89936923,0
29.07754428,80.15038442,0
29.28036447,80.68589969,0
28.82641874,81.13209818,0
29.12546079,81.03173562,0
28.92522165,80.50537118,0
28.79094374,81.01420936,0
29.2930231,80.48992166,0
28.92653019,80.76977214,0
28.84164223,80.71580195,0
28.84309809,80.99362613,0
28.82519181,81.15616005,0
29.27745855,80.79235704,0
29.28791754,80.60421167,0
28.75690272,81.21092494,0
28.87509787,80.54078665,0
28.83507768,80.85015864,0
28.87031499,80.43430921,0
28.98886122,80.90246318,0
28.86901232,80.3026625,0
29.01924085,80.50570201,0
29.19947158,80.84695784,0
28.90554145,81.00713357,0
29.25759692,80.85372379,0
29.07088049,80.42865108,0
29.14132646,80.5028773,0
29.12243097,80.26899643,0
28.89218964,80.75275732,0
28.81589557,80.93386529,0
28.8753683,80.3075447,0
29.04295485,80.89456302,0
28.87223787,80.29267452,0
29.16016199,80.66514042,0
28.88939182,80.25725112,0
28.63831323,81.17048314,0
29.04308451,80.84036329,0
28.65906731,81.25128037,0
29.17865816,80.41852978,0
29.20144711,80.64777607,0
29.16364858,80.50570694,0
29.18982154,80.72149675,0
29.19200771,80.62841968,0
29.15444858,80.62585206,0
29.17990847,80.60567363,0
28.91357211,81.0094645,0
28.7608313,80.97285989,0
29.25495636,80.43303693,0
29.34580189,80.70740882,0
28.95313793,80.84795937,0
28.49918234,80.913898,0
29.08888175,80.63925229,0
29.11983752,80.5314823,0
29.04545386,80.73672239,0
29.03344642,80.73566351,0
28.86858506,80.67334252,0
28.89690742,80.76213087,0
28.81517995,80.82648355,0
28.83515985,80.25862186,0
29.05696526,80.47463422,0
29.20638144,80.97603842,0
29.09692438,80.84046048,0
29.26415884,80.36201231,0
28.87459248,80.99752653,0
28.86974434,81.02871597,0
28.71201761,81.06281949,0
28.84306732,80.90755796,0
28.76832009,81.07629846,0
28.83014335,80.78362406,0
29.00463388,80.47764163,0
28.69526873,80.77611506,0
29.13652089,80.70524497,0
29.06293336,80.17761541,0
28.66989148,81.19501849,0
28.99404062,80.2734242,0
28.79899431,80.80360093,0
29.08489822,80.44863657,0
28.92353897,80.38406932,0
29.03413329,80.95613067,0
29.27338675,80.56553804,0
29.17717236,80.67954046,0
29.01151146,80.77682952,0
28.97602449,80.37057061,0
28.84169637,80.82299514,0
28.95917445,81.00108963,0
28.98647903,81.04416015,0
29.11939104,80.5122236,0
28.94318401,80.59486432,0
28.82703449,81.17214768,0
29.06877002,80.20950475,0
29.11749282,80.78751215,0
28.68900774,81.15864475,0
29.12892412,80.84331578,0
28.98928244,80.94551023,0
28.83356827,80.74546691,0
28.8369571,80.72502249,0
29.13657737,80.87450754,0
28.59536281,80.98368139,0
28.8686046,80.69544598,0
29.08928228,80.26128942,0
29.26357999,80.86189006,0
28.99254371,80.65423385,0
29.26388656,80.37358002,0
29.15790424,80.50158098,0
29.05246219,80.58137658,0
29.20409788,80.96258334,0
29.16935523,80.85639538,0
29.08994754,80.52611133,0
28.87710889,80.78353164,0
29.09731049,80.52811962,0
28.80352605,81.03162431,0
28.89756769,80.97741489,0
28.9066758,80.86794111,0
28.85299511,80.58264352,0
29.19152738,80.49819667,0
28.65290305,80.92443472,0
28.74495464,80.94526572,0
28.72032675,80.86190981,0
29.33009115,80.3740561,0
28.98576678,80.44716116,0
29.10940071,80.52414986,0
28.87175872,80.57083881,0
28.91009968,80.97860863,0
28.92293785,80.53746628,0
29.05830525,80.53438915,0
28.90006636,80.42568905,0
29.33338333,80.38765261,0
29.04310613,80.37484741,0
28.95623206,80.61774024,0
29.15485385,80.77888997,0
29.19754751,80.33616466,0
29.21320519,80.60313966,0
29.18957311,80.55688644,0
29.05999481,80.68515083,0
28.88822533,80.97205218,0
28.64758368,81.24894905,0
29.11874232,80.41452602,0
29.16649377,80.83096489,0
28.79195042,80.73549819,0
29.13234658,80.3199496,0
28.68068867,80.82304961,0
29.03726419,80.8669508,0
29.43117505,80.91985838,0
28.89257035,82.14507988,0
29.33918381,80.96791226,0
28.90933872,82.00073109,0
29.12490449,81.87542885,0
29.41579487,81.07337531,0
28.9440324,81.23614643,0
28.86663322,81.37683672,0
28.93766323,81.78271841,0
29.2031791,81.42409849,0
28.79283874,81.5132792,0
29.09872192,81.24695853,0
29.05973114,81.20342674,0
28.95791725,82.15063411,0
29.18190954,81.98903738,0
28.97779259,81.61387065,0
28.8740042,81.20492016,0
28.68614794,81.51057219,0
28.80280003,81.44926235,0
28.91061952,81.27284872,0
28.96347802,81.47025001,0
29.02956602,81.62393209,0
28.91152659,82.0073076,0
28.69333174,81.47597105,0
29.00154083,81.7591826,0
29.35436528,81.13237718,0
29.42155707,80.95597391,0
29.24872461,81.01121933,0
28.99298486,81.17353644,0
28.88401427,82.09465166,0
29.1204575,81.8561499,0
28.7734827,81.38295178,0
29.26740621,81.17055556,0
29.14836098,82.00367113,0
28.91105928,81.32182487,0
29.27997686,81.5517325,0
28.94179458,81.39086957,0
28.72429692,81.55561599,0
28.5817011,81.72792705,0
28.91500012,81.15568612,0
28.53225299,81.57822438,0
29.34750624,81.17489978,0
28.94421059,82.00673939,0
28.87257026,81.41356457,0
28.93562613,81.89397666,0
29.17229629,81.49627574,0
29.12740223,81.47538888,0
29.0869078,81.32884266,0
29.41033063,81.21169029,0
28.61143561,81.70712282,0
28.69330544,81.64150109,0
29.29195472,81.52373321,0
29.34649844,81.20424683,0
28.75541362,82.18144044,0
28.70807384,81.94555812,0
29.30007351,80.94021659,0
29.03337431,81.80730766,0
29.33253855,80.97485151,0
28.90325828,82.14003827,0
28.76470797,82.01480649,0
29.10644343,81.14915825,0
28.82680674,81.87353848,0
28.70621697,81.48259419,0
28.81632722,81.31121482,0
28.77974505,82.20806246,0
29.06232291,81.64275105,0
28.99016223,82.21587588,0
28.71398842,81.94860487,0
28.72970817,82.23579955,0
29.13739412,81.19343781,0
29.1206065,81.84422597,0
29.30636343,81.09363298,0
28.90129228,81.16474773,0
29.20733424,81.00888658,0
28.98202104,81.23102926,0
28.90212402,81.1041697,0
29.01296814,81.91784044,0
29.13946288,82.01565615,0
29.11960733,81.8508824,0
29.24334644,80.98381043,0
29.39706981,81.12476868,0
28.81260265,81.3079678,0
28.9134896,81.292759,0
28.97326972,81.96373392,0
28.90007247,82.01673717,0
28.91063695,82.23026093,0
28.96459809,81.15630105,0
28.70288635,81.46560641,0
28.98384535,81.16532673,0
28.8362345,81.45571401,0
29.01888562,81.65117546,0
28.71608391,81.98065005,0
29.05181738,81.89459677,0
29.27085498,81.51133866,0
28.9282333,82.01567521,0
29.00615463,81.147412,0
29.18561437,81.45605736,0
28.8707417,81.85654075,0
29.02242479,81.15969201,0
29.02378307,81.7535848,0
29.22730756,81.48754685,0
28.94879944,81.40416501,0
28.76153901,82.2089123,0
28.76516207,81.77341315,0
29.00902678,81.90730976,0
28.77335796,81.9036651,0
28.96532148,82.33250166,0
29.00858903,81.73336752,0
29.31430605,80.98075896,0
29.03235943,81.94928766,0
28.8746339,82.23321611,0
29.10227908,81.63131574,0
28.73315675,81.86370957,0
29.34867117,80.77885573,0
29.44373627,81.08289448,0
29.06520412,81.84325233,0
28.74921638,82.11675161,0
28.73667035,81.80436742,0
29.1129108,82.04713434,0
28.82538152,81.32142888,0
28.86908137,81.45286354,0
29.35782201,81.26344775,0
28.63073471,81.61265831,0
28.63729627,81.54402098,0
29.37492243,81.09445376,0
28.96970668,81.19534983,0
29.03127454,81.26082248,0
28.93586037,81.34903218,0
29.15691394,81.35416229,0
28.72159634,82.05799889,0
29.01306755,81.93100156,0
29.30350886,81.53489171,0
28.81959527,81.76885783,0
29.12747392,81.29649071,0
28.91303475,82.20948943,0
29.15148383,81.07632172,0
28.73684732,81.80817283,0
29.00998857,82.25799061,0
28.83202868,81.36870461,0
29.03888424,81.88632051,0
29.12889287,81.51409001,0
28.73825261,81.8744059,0
29.09977637,81.60890744,0
28.9106944,81.17667924,0
28.97748226,81.15403218,0
28.73949082,82.19909132,0
29.1691489,81.49130307,0
28.74740022,81.75423297,0
29.08423025,81.78366447,0
28.98083335,81.80395826,0
28.51440483,81.62112685,0
28.75962374,82.15712739,0
29.1622894,81.15157806,0
29.08830363,81.81268068,0
28.98237826,81.9828066,0
29.02115893,81.64941718,0
29.1919848,82.03375905,0
29.13243358,81.88354294,0
28.83591181,82.01935802,0
28.6525606,81.50948272,0
28.9346282,81.81463214,0
28.99418992,82.14416422,0
29.02096806,81.47154261,0
28.95535014,81.76113261,0
28.89849638,81.8552416,0
29.12735683,81.28577554,0
29.33057754,81.02225684,0
28.59655582,81.68320171,0
29.08577551,81.16854079,0
29.13210759,81.78099324,0
29.12840952,81.85135988,0
28.93187709,81.67187251,0
29.13727189,81.33054024,0
29.24101819,81.14095788,0
28.56844439,81.55331605,0
28.78557511,82.18102508,0
28.63414065,81.48054875,0
28.8588895,81.96149612,0
29.01042955,81.42345245,0
28.80861739,81.28624504,0
28.89932579,82.05673507,0
28.95026138,82.00119658,0
29.01560328,82.16999267,0
28.89668332,81.25778801,0
28.90309456,81.78030931,0
28.92875658,81.24193641,0
28.85218157,82.06104397,0
29.23489552,81.45042468,0
28.88101068,81.78440026,0
29.21782481,81.56773795,0
29.13514723,81.35876656,0
28.82141085,81.67964865,0
28.86974999,81.97799435,0
28.93271325,82.16084328,0
28.8771459,81.85316388,0
29.24520679,81.17578227,0
29.15272625,81.4468035,0
29.06416448,81.51850608,0
28.96337939,81.84278396,0
28.96794718,82.23290624,0
29.33201599,81.06928041,0
28.65053537,81.5160402,0
29.05992331,81.780151,0
29.08038081,81.59615026,0
28.97707893,82.28833979,0
29.13283033,81.41103176,0
28.77389761,81.36199046,0
28.94195405,81.50419952,0
28.29175212,83.39595195,0
28.06631214,83.08230017,0
27.90393621,83.11337664,0
28.09205906,82.80871363,0
27.83489592,83.83387251,0
27.6716162,83.04648608,0
28.12810158,82.07877466,0
27.68093265,83.93817674,0
28.3588733,81.56656495,0
27.84288148,83.04368043,0
27.89500723,83.3516403,0
28.15453356,83.33023205,0
27.74626334,83.76758207,0
28.23544501,83.7501053,0
27.66510751,83.54320102,0
27.99624462,82.86551467,0
28.33715763,83.82325577,0
28.31604276,83.81162819,0
28.01870139,83.66559682,0
27.68636721,84.02612646,0
28.12618677,83.49439507,0
27.72767994,83.1729995,0
28.22420404,81.93588342,0
27.8342863,83.19106664,0
27.8686028,82.60456309,0
27.83531214,83.6381641,0
28.37944333,83.74559557,0
27.74022365,82.77081455,0
27.67459975,83.07317994,0
28.25634305,83.70150181,0
28.39600988,81.50333436,0
27.86598602,83.801557,0
27.95621649,83.78627399,0
28.25227786,83.6900128,0
27.61904185,83.98575188,0
28.19068089,81.8104649,0
28.00098849,82.59182791,0
28.05122137,83.54424029,0
28.17913697,82.0412929,0
28.01822797,82.53491989,0
28.27949615,83.79530049,0
28.21387442,83.32190185,0
28.32221238,83.26158594,0
28.29436915,81.48094759,0
27.95333912,82.97939719,0
28.14377208,83.56877582,0
28.12312602,83.92044972,0
27.90946446,82.16236457,0
27.74825074,84.30910093,0
28.01310294,83.67073374,0
27.94801482,83.79986979,0
28.2098369,83.78947093,0
28.40721938,83.28199768,0
27.74722734,83.28151745,0
27.71055211,83.69625557,0
27.76799857,84.37582371,0
28.04185772,83.93865906,0
27.84107812,83.37440383,0
27.76630562,84.41546407,0
27.91765205,83.15238485,0
27.85417257,83.44845324,0
28.27147744,83.80402726,0
27.89677605,83.37452722,0
27.74350026,83.22823726,0
27.78158752,83.85753009,0
27.73851292,84.23866866,0
28.22454749,83.78819642,0
28.12842681,84.03320469,0
27.79970895,84.35975978,0
28.14357094,82.07793097,0
27.92422611,82.3952449,0
27.85913259,83.01266718,0
27.68176539,84.01259677,0
28.01389256,83.68462977,0
28.3884839,81.61280235,0
28.00226192,81.80900871,0
27.82451847,84.32744274,0
28.50207015,83.6703142,0
27.86493757,82.71474126,0
27.70332578,83.21892743,0
28.39784119,81.44486368,0
28.38005436,81.51240833,0
27.83459375,83.12579914,0
27.60081887,83.87313584,0
27.76816973,82.98442766,0
28.20320713,83.82266637,0
28.37255123,83.34948193,0
27.91334507,82.81061915,0
27.74042772,83.20702175,0
27.57413988,83.88506498,0
27.84837343,83.41229299,0
27.78322795,82.8960988,0
27.78464147,83.13785326,0
27.847383,84.37750786,0
28.29924709,83.47162735,0
28.00571091,82.58450841,0
28.04394664,83.5097691,0
27.90408406,82.3209166,0
28.27029853,81.86588648,0
28.07167524,83.06600244,0
28.24862531,83.76509695,0
27.90539852,82.42840735,0
27.90468101,83.59363604,0
27.70064003,83.39675682,0
27.90159693,82.39392942,0
27.97108814,81.87332581,0
27.75296935,83.32536225,0
27.84746322,83.8669461,0
27.67720956,82.91580782,0
27.99187779,82.15043533,0
28.33079033,81.62948516,0
27.75018826,84.35998116,0
28.14776352,81.86329336,0
28.34399271,83.482146,0
28.26310949,83.39362827,0
27.92818461,83.51282642,0
27.94491344,83.63585975,0
27.75251717,82.92907412,0
28.04000286,83.45147487,0
27.85948655,82.27712688,0
27.83186692,83.15624411,0
27.81932581,83.53182774,0
28.25307265,83.39898942,0
28.22062377,83.8916389,0
28.23117226,83.66728619,0
28.11719217,83.55320172,0
28.32290527,81.70011596,0
28.07939475,83.39004985,0
28.05068749,83.46295975,0
28.15185351,81.84829653,0
27.92357432,82.3469254,0
28.06632733,83.71236261,0
27.94377669,82.27257977,0
28.07893579,82.65074748,0
28.38035201,83.88557877,0
27.91247149,84.18509756,0
28.04606739,82.58350927,0
28.19429346,83.92120202,0
27.70501069,83.55186889,0
27.8774361,83.77822646,0
27.83982154,83.38726516,0
27.68046598,83.06315899,0
27.89429589,83.38386688,0
28.18449391,81.8800121,0
28.41687957,83.7204635,0
28.37503484,83.70273086,0
27.79050177,84.20567663,0
27.99824946,82.64348431,0
27.8548833,84.15991286,0
27.90770748,82.20271865,0
28.17666246,83.47863066,0
28.15894,83.94972249,0
27.95073933,82.5147648,0
27.94910094,84.08315942,0
28.37894652,83.62031254,0
28.29796583,81.58350407,0
28.27713695,81.8778556,0
27.71907689,82.75511524,0
27.83924328,83.0409439,0
27.96412015,82.38383049,0
28.28073559,83.7099063,0
28.10548436,83.00152614,0
28.38129389,83.34274735,0
27.80120746,82.86669219,0
27.78276296,82.45408772,0
27.85515075,83.41958946,0
27.84509083,83.93712281,0
27.70236173,83.51512222,0
27.85120161,83.98515445,0
28.09309334,83.29415364,0
28.33190217,83.8383581,0
27.93358027,82.71428035,0
27.73819865,82.76529843,0
27.92137511,83.13247485,0
28.1786899,83.73263742,0
27.65587302,83.90298217,0
27.8828742,84.2683685,0
28.07793223,83.52544336,0
27.74039831,82.65076166,0
27.84413905,83.10623308,0
27.71650695,82.44730892,0
27.797875,83.21239644,0
28.04638981,82.70460296,0
28.40598476,83.90790438,0
28.01935913,83.57565719,0
27.9646372,83.72081674,0
27.79143026,84.14059194,0
27.90084158,84.28569826,0
28.34648916,83.84126917,0
27.96654348,81.79368183,0
28.09852144,81.91878317,0
27.75735647,83.50595656,0
27.75500584,83.4787049,0
28.10080684,82.00497657,0
28.25144422,83.55670914,0
28.3055746,83.84759102,0
28.08908737,83.47410379,0
27.85262155,83.62985965,0
27.72097906,84.12777211,0
27.92672511,83.5314227,0
27.78043105,83.42085389,0
27.76558998,83.67563173,0
28.07115186,84.03142852,0
27.72396699,82.61499227,0
27.81366945,83.16820308,0
27.95610382,82.35005946,0
27.84773897,82.90724844,0
27.8886924,83.29655267,0
28.27119973,81.54826828,0
27.56252335,83.84254407,0
27.96592433,82.17062382,0
27.88463427,84.23036524,0
27.80835155,83.69145905,0
27.80503464,82.85360389,0
27.74089744,84.13317768,0
28.37436341,83.21496318,0
27.79597816,82.70675669,0
28.32907802,83.45276649,0
27.89644064,82.57918072,0
28.32201125,83.53361585,0
27.80680714,82.72920041,0
27.84361553,82.35465799,0
28.06203536,83.88724154,0
27.47182584,83.93864872,0
27.69165363,83.9666269,0
28.13801973,83.71775235,0
27.7078856,82.7946963,0
28.37088415,81.47613289,0
27.90019906,82.68086141,0
27.95839378,83.40851944,0
27.963198,82.59548756,0
27.80283787,84.16740878,0
28.11511276,83.54887667,0
27.92162258,83.56003184,0
28.13885591,82.0396813,0
27.96453707,82.25731448,0
27.74325945,83.09656932,0
28.02497662,83.59169964,0
28.38838289,83.42853301,0
27.85396393,83.22814828,0
27.73082539,83.27550376,0
27.81585616,84.42287759,0
27.7240808,83.31198926,0
27.79779743,84.22146417,0
28.14947433,82.04647955,0
28.10249966,83.55242656,0
27.86182902,83.4158087,0
27.89381315,83.62515906,0
27.76409529,83.18501248,0
27.99088923,82.84090543,0
27.98367597,82.06265781,0
27.7339825,82.48145628,0
27.80583844,83.99043034,0
27.71466256,83.33222761,0
28.13432634,82.65233611,0
27.9401248,83.36854112,0
28.12649561,83.0038506,0
28.02009005,83.30485349,0
27.74244357,83.34156979,0
28.10727427,83.95372728,0
27.70448075,83.72042097,0
27.76815781,82.77765573,0
27.74348,82.7266897,0
28.13526039,81.86669903,0
28.03485712,82.03992859,0
27.69914631,83.55369293,0
28.38156031,81.42921263,0
27.92175397,83.82723214,0
27.8727253,83.62164373,0
28.01805911,81.78179793,0
27.72180258,82.75322868,0
27.96413355,83.65133706,0
28.02374897,83.98425999,0
27.73713605,82.98144549,0
28.15897866,81.96358649,0
27.96225165,83.60111568,0
27.7574823,83.62869528,0
27.84139849,83.08389546,0
27.7268313,84.2531411,0
27.70313889,83.08613857,0
28.17400481,81.97473707,0
27.79561769,83.99887343,0
27.7344859,82.86270507,0
28.23350573,83.78541495,0
27.95987412,81.79034904,0
27.73439814,82.4155545,0
27.89995481,81.93490036,0
27.77835347,83.40714724,0
27.92996455,82.69104207,0
28.291455,83.60680171,0
27.75563355,82.89302618,0
28.36633544,83.66184709,0
27.82697801,84.35183823,0
28.3756297,83.59299649,0
27.93057687,83.15703941,0
27.75438067,84.38814719,0
28.39151745,83.82720985,0
27.83690349,82.99568184,0
27.94203939,82.15942869,0
28.39387592,83.82467223,0
27.93527799,84.14189555,0
27.69803507,83.67253297,0
28.13415707,83.5071391,0
27.76180472,82.75947108,0
28.38740067,81.36560436,0
27.88361816,82.7434417,0
28.10833025,82.0439596,0
28.37324571,81.52154049,0
28.42586416,83.25946761,0
28.00795176,81.82599345,0
27.57224749,83.84724141,0
27.96262524,83.58834532,0
28.096861,83.3190498,0
27.83798275,82.31990515,0
27.96522981,81.84690043,0
28.05329459,83.79343675,0
27.75203161,83.97980983,0
27.72490121,83.58928262,0
28.13437516,83.41024307,0
28.47360501,83.64836425,0
27.85827055,84.15500976,0
27.58047157,83.97329472,0
27.94215453,83.78326338,0
27.71955068,84.27316041,0
27.77902842,84.34521734,0
27.77093625,83.78118963,0
28.30409486,83.82904856,0
28.16640474,83.4711622,0
28.21825536,81.81295469,0
27.78504276,82.85446106,0
27.88484912,82.72782903,0
27.89635004,82.54975933,0
27.59116211,83.85005814,0
27.85301049,82.30259517,0
28.24959168,83.80173896,0
27.86882216,83.60521262,0
28.00105669,82.89202562,0
28.20954685,81.76895327,0
27.86487505,83.95152472,0
27.80936792,83.168176,0
27.75018066,82.76735311,0
27.89810078,83.16813089,0
27.73534848,82.78405587,0
27.71289083,82.39677686,0
28.10464497,82.08793694,0
28.22066519,83.40634129,0
28.37070626,81.37684441,0
28.40213883,81.44430652,0
27.95257416,82.63939757,0
27.6636406,83.86045686,0
27.93866711,82.54200807,0
27.66704187,83.47802432,0
28.04059449,82.17569887,0
28.14286083,83.14753041,0
27.81226607,83.35108347,0
27.74223903,83.77391953,0
28.39085081,83.85053015,0
27.97151357,82.09005643,0
27.72562048,83.31887472,0
28.32389761,83.90330762,0
27.8955173,84.09706826,0
28.05127119,83.95107036,0
28.36156318,83.71421299,0
28.34059275,81.63067131,0
27.95134782,82.4027648,0
28.08321362,83.26692536,0
28.08836039,82.10863853,0
27.97549394,81.89174589,0
27.72621134,83.45264554,0
27.65177194,83.66800614,0
27.81140722,82.85773742,0
28.00642158,82.8681398,0
28.21211648,83.73963529,0
27.84491376,84.36476936,0
27.65494077,83.641624,0
28.03482939,82.14249661,0
28.35381737,83.59921349,0
28.32809437,83.90837682,0
28.37844691,83.65712598,0
27.88184207,83.6147649,0
27.93337593,84.01941368,0
28.20268511,83.76272964,0
27.75306137,83.03964037,0
27.72313103,84.28675049,0
28.12783367,82.05316306,0
27.74196538,83.76181751,0
28.02709476,83.54895279,0
27.68158096,83.07430292,0
28.03078457,83.53111874,0
28.13628508,82.67134533,0
27.91656176,83.38645159,0
27.93206314,84.1052827,0
27.75091204,82.87613989,0
28.11854132,82.96687094,0
27.70688272,83.50759159,0
27.9109966,82.25888974,0
27.7813989,83.30349724,0
27.93273816,83.16764795,0
28.01971486,82.69915681,0
27.98068889,82.7954542,0
27.89015749,83.92541838,0
27.72347752,83.75806908,0
28.33208705,83.6817404,0
27.94636922,83.99073103,0
27.95676521,83.54911053,0
28.26583662,83.70498341,0
28.24843876,83.78247268,0
28.04136437,83.90456543,0
27.89213698,82.29784902,0
27.83095403,82.34682579,0
27.59789219,83.97234933,0
27.71656869,82.60815765,0
28.02195762,82.62010211,0
27.6521327,83.88511828,0
28.3784001,83.66493501,0
27.87853225,82.85368032,0
27.51269173,83.89038976,0
28.10402369,83.74032305,0
27.94836144,83.38793454,0
28.01469283,82.19213547,0
27.9154893,82.48857009,0
27.845653,82.82123657,0
27.95219836,82.04098336,0
27.94720487,82.03660749,0
27.46474871,83.90760687,0
27.60673074,83.61117587,0
27.93880046,82.90597187,0
27.92716265,83.78366483,0
28.08995048,83.2146485,0
27.87546813,84.10230534,0
27.71557448,83.43321596,0
27.69519446,82.72957094,0
28.00295234,82.54274999,0
28.03463121,83.92264585,0
28.33613113,83.55797655,0
27.82762096,83.21050775,0
27.95928526,82.90481509,0
27.95270785,82.69533588,0
27.93735174,83.55789902,0
27.83826506,83.21369989,0
27.99224303,83.59270335,0
28.31962032,81.5046214,0
27.90224051,83.60027439,0
27.74932041,82.58950853,0
28.05763215,83.64560837,0
27.88320189,82.22483867,0
27.74163115,83.88188791,0
27.669981,82.90094881,0
28.18717577,81.82916119,0
28.30127774,83.62571398,0
28.1437893,83.37453496,0
28.01673568,82.09677433,0
28.32395156,83.7647596,0
28.03830658,82.82048679,0
28.06401747,81.99958064,0
28.37360281,81.38413298,0
28.09998156,82.98554615,0
28.14476518,82.00578222,0
27.71037683,83.62858991,0
27.89142953,83.36729062,0
28.48973489,83.67211607,0
28.11597526,83.62304126,0
28.18335434,81.93451233,0
28.25228439,83.41289361,0
27.67235123,83.53788125,0
27.89276444,84.04095971,0
27.97517063,82.95491304,0
28.0521379,81.77542347,0
27.82639555,84.22334294,0
28.13839472,82.05230341,0
28.08438643,82.62381348,0
27.77943515,82.95142215,0
27.80548132,82.41112346,0
27.80593009,83.95474836,0
27.87711777,83.76688064,0
28.35376434,83.81669687,0
27.79546018,84.31671428,0
27.71824133,84.41434485,0
28.1523158,82.67501698,0
27.78172128,82.65982886,0
27.64783693,83.63483333,0
27.71868167,83.27653588,0
27.9046691,82.46546571,0
28.17094066,83.78276433,0
27.62366361,83.01915656,0
28.11253473,83.7399559,0
27.97626969,84.04661075,0
28.1376786,83.08291877,0
27.76285866,82.62959979,0
28.27845979,83.38382757,0
27.76875339,82.63952544,0
27.85717083,83.31510166,0
27.73174277,84.03347227,0
28.07248892,83.88011907,0
27.77127152,84.15562979,0
27.90957621,83.61141073,0
27.93338056,82.96804807,0
27.77693907,83.39275611,0
27.90364041,84.01247506,0
27.79047075,82.67761822,0
28.08718405,83.3303897,0
27.69661804,84.08501092,0
28.34641409,83.33990846,0
27.7379901,83.92452635,0
28.26257879,81.55140329,0
27.75171904,84.1659066,0
27.98617883,83.53616293,0
27.97149948,82.95469747,0
28.26729792,83.74713569,0
28.06098609,83.39650865,0
28.20518302,83.68757012,0
28.4024552,83.83870262,0
27.93385039,81.87942584,0
27.63070316,83.87167257,0
28.33448841,83.64304167,0
27.7924854,82.40541451,0
27.69987566,83.07018545,0
27.69682337,83.64919073,0
27.62780601,83.74660735,0
27.93117586,83.96362619,0
27.90973683,82.64577035,0
27.58885351,83.60870874,0
28.40036491,83.90282986,0
27.96288148,83.48903792,0
27.92078974,82.57485093,0
28.0216173,82.89154449,0
28.40703273,81.35037747,0
28.0736826,83.73501115,0
28.13883087,83.56341364,0
27.9256201,83.85661295,0
27.73601663,84.38759368,0
27.78052714,83.18278238,0
28.1339288,82.92212724,0
27.89677876,83.95004328,0
27.64760166,83.77092802,0
28.07988507,81.91348658,0
27.81677355,83.38986622,0
27.86284268,83.76208238,0
27.77144999,83.40897501,0
27.9616241,82.9130918,0
28.15679196,82.60180721,0
27.76711732,84.05347779,0
27.10517404,86.40498647,0
28.51073118,81.37418098,0
28.25460867,82.34936399,0
28.43075394,82.08475694,0
28.16252978,82.38898558,0
28.3578645,81.73025539,0
28.5905075,81.5065133,0
